root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,threshold
0.5637804632638012,0.31784841075794623,0.31784841075794623,0.6821515892420538,0.0,0.0,0.0,"[[558 260]
 [  0   0]]",25,25,0.01
0.4296470377148141,0.1845965770171149,0.1845965770171149,0.815403422982885,0.0,0.0,0.0,"[[667 151]
 [  0   0]]",25,25,0.02
0.3204520035084306,0.10268948655256724,0.10268948655256724,0.8973105134474327,0.0,0.0,0.0,"[[734  84]
 [  0   0]]",25,25,0.03
0.2345468502002858,0.0550122249388753,0.0550122249388753,0.9449877750611247,0.0,0.0,0.0,"[[773  45]
 [  0   0]]",25,25,0.04
0.1977872705736595,0.039119804400977995,0.039119804400977995,0.960880195599022,0.0,0.0,0.0,"[[786  32]
 [  0   0]]",25,25,0.05
0.09250652524397365,0.008557457212713936,0.008557457212713936,0.991442542787286,0.0,0.0,0.0,"[[811   7]
 [  0   0]]",25,25,0.1
